fuid,fplatformname,label_score,lifespan,signup_to_now_days,total_silver_coin,total_gold_bar,carrying_silver_coin,carrying_gold_bar,safebox_silver_coin,safebox_gold_bar,if_vip,play_duration_life,play_duration_30day,play_duration_7day,play_innings_life,play_innings_30day,play_innings_7day,win_innings_life,win_innings_7day,lose_innings_life,lose_innings_7day,win_rate_life,win_rate_7day,pay_count_life,pay_count_30day,pay_count_7day,pay_sum_life,pay_sum_30day,pay_sum_7day,login_count_life,login_count_7day,bankrupt_count_life,bankrupt_count_7day,relieve_count_life,relieve_silver_coins_life,match_innings_life,match_duration_life,match_win_rate_life,recent_login_series_days,latest_play_coins_win,latest_play_coins_lose,last_active_to_now_days,last_pay_to_now_days,if_away,dt
14617026,云南,8,388,388,15861,0,15861,0,0,0,1,366950,20740,8338,9341,264,113,4462,54,4880,59,0.4777,0.4779,11,0,0,47.00,0.00,0.00,1031,15,725,5,674,5392000,5795,266480,0.0007,20,0,2160,0,281,0,2018-07-02
6025248,云南,8,544,546,1000,0,1000,0,0,0,0,795714,6582,0,13571,205,0,5493,0,7754,0,0.4048,0.0000,41,0,0,58.00,0.00,0.00,1456,1,1195,0,853,6824000,8906,514550,0.0487,0,0,7280,2,69,1,2018-07-02
21040641,云南,5,19,24,23741,0,12110,0,11631,0,0,49743,49291,2819,812,809,51,303,20,387,26,0.3732,0.4348,15,15,3,22.50,22.50,4.50,120,7,23,7,6,48000,0,0,1.0000,0,0,4800,5,6,0,2018-07-02
4955996,云南,6,580,580,2675757,4677,10316,200,2665441,4477,0,1720800,88291,18743,35230,624,138,11775,67,23193,65,0.3342,0.5076,2,0,0,4.00,0.00,0.00,1500,19,0,0,0,0,31919,1375826,0.0000,3,0,4800,0,579,0,2018-07-02
20323397,云南,8,139,139,98540,0,98540,0,0,0,0,433409,69213,17074,3760,541,78,1638,49,1991,27,0.4356,0.6447,0,0,0,0.00,0.00,0.00,280,9,104,0,91,728000,4,382,0.2500,2,0,27000,0,0,0,2018-07-02
18921466,云南,6,272,272,205674,0,2540,0,203134,0,1,915254,207142,57969,8081,1687,442,2966,189,3668,179,0.3670,0.5136,0,0,0,0.00,0.00,0.00,1005,50,44,0,25,200000,285,39064,0.0000,52,0,9600,0,0,0,2018-07-02
18865566,云南,8,277,277,12310,48,12310,48,0,0,0,341597,20710,12120,3706,61,28,1524,0,1671,4,0.4112,0.0000,67,0,0,283.50,0.00,0.00,400,10,195,3,127,1016000,2251,123910,0.0000,7,0,0,0,113,0,2018-07-02
18573227,云南,8,292,295,4365,0,4365,0,0,0,0,320593,10361,703,3057,86,12,1223,3,1706,8,0.4001,0.2727,19,0,0,9.50,0.00,0.00,563,3,439,2,219,1752000,1259,163540,0.0000,0,0,1480,3,145,0,2018-07-02
8415058,云南,8,487,489,43451,0,35992,0,7459,0,0,784844,14916,1930,6085,86,11,1698,6,3562,4,0.2790,0.6000,2,0,0,4.00,0.00,0.00,891,3,131,0,66,528000,4590,549131,0.0000,0,3400,0,2,107,0,2018-07-02
19441943,云南,6,236,236,371400,0,63000,0,308400,0,1,2924863,357179,61519,27733,3566,634,8224,208,18961,416,0.2965,0.3333,0,0,0,0.00,0.00,0.00,1695,51,0,0,0,0,672,75521,0.0000,233,8,0,0,0,0,2018-07-02
20583999,云南,8,109,109,97018,2,27018,2,70000,0,0,122529,15374,2377,5752,722,113,2628,52,2629,54,0.4569,0.4906,0,0,0,0.00,0.00,0.00,330,16,52,0,51,408000,19,1652,0.3158,8,3000,0,0,0,0,2018-07-02
19682030,云南,6,213,214,10279,0,10279,0,0,0,0,2850443,262490,52047,23624,2354,474,7393,150,15757,311,0.3129,0.3254,0,0,0,0.00,0.00,0.00,884,19,2,0,2,16000,0,0,1.0000,0,0,1,1,0,0,2018-07-02
20263221,云南,6,147,147,15440,10,15440,10,0,0,0,380251,130316,33206,2213,602,147,738,68,1240,74,0.3335,0.4789,0,0,0,0.00,0.00,0.00,288,26,89,10,80,640000,6,716,1.0000,8,4000,0,0,0,0,2018-07-02
20935190,云南,6,48,48,113727,56,4040,56,109687,0,1,252154,195663,52073,3585,2606,680,1768,328,1789,352,0.4932,0.4824,0,0,0,0.00,0.00,0.00,355,71,10,6,8,64000,73,5313,0.4521,38,0,4320,0,0,0,2018-07-02
20790630,云南,8,77,77,0,22,0,22,0,0,0,33525,21716,13073,410,244,146,134,36,190,60,0.3268,0.3750,0,0,0,0.00,0.00,0.00,47,13,16,2,12,96000,33,2182,0.6364,5,0,4461,0,0,0,2018-07-02
21062079,云南,8,20,20,50004,12,2854,12,47150,0,0,126776,123830,16669,1181,1151,180,375,76,757,102,0.3175,0.4270,2,2,0,1.00,1.00,0.00,110,29,14,0,10,80000,14,1072,0.4286,21,0,2160,0,17,0,2018-07-02
4330464,云南,8,607,607,1008864,27,51200,27,957664,0,0,3205358,106599,5382,34167,1085,50,10546,12,23000,36,0.3087,0.2500,4,0,0,8.00,0.00,0.00,2076,8,113,0,36,288000,24373,2143677,0.0007,2,0,2,0,506,0,2018-07-02
17670157,云南,8,336,336,1315643,0,2754,0,1312889,0,0,2503122,107741,38828,20646,1028,394,6535,117,13723,272,0.3165,0.3008,0,0,0,0.00,0.00,0.00,1739,19,5,0,5,40000,9944,1260931,0.0000,5,0,4,0,0,0,2018-07-02
7252681,云南,5,517,517,48477,0,48477,0,0,0,0,817047,61833,20163,8947,535,122,3947,54,4820,61,0.4412,0.4696,112,31,3,311.50,21.50,1.50,1353,27,967,30,505,4040000,5007,475561,0.0194,10,13200,0,0,1,0,2018-07-02
19817870,云南,8,199,199,1600,91,1600,91,0,0,0,619273,31409,8132,3918,251,69,1202,10,2301,48,0.3068,0.1724,0,0,0,0.00,0.00,0.00,552,21,166,15,136,1088000,219,19585,0.4155,1,0,2400,0,0,0,2018-07-02
21118296,云南,5,7,7,16000,7,16000,7,0,0,0,32272,27305,27305,383,326,326,149,129,231,194,0.3890,0.3994,28,21,21,14.00,10.50,10.50,28,25,0,0,0,0,383,32272,0.3890,8,870,0,0,0,0,2018-07-02
8508906,云南,8,485,486,113943,54,37650,54,76293,0,0,191746,21835,5986,3441,420,109,1214,30,1570,52,0.3528,0.3659,3,0,0,6.00,0.00,0.00,204,4,47,0,34,272000,1260,71205,0.0143,0,0,25,1,379,0,2018-07-02
6758155,云南,8,530,530,1920,1,1920,1,0,0,1,1522099,36515,9249,23315,739,206,9690,88,12400,105,0.4156,0.4560,26,1,1,50.50,2.00,2.00,1880,14,1119,12,702,5616000,18260,1346571,0.2176,28,0,3000,0,6,0,2018-07-02
11539591,云南,6,427,427,24929,22,6540,22,18389,0,0,1602581,92334,22338,29255,1103,251,13580,119,14401,132,0.4642,0.4741,50,0,0,28.00,0.00,0.00,1727,20,1872,10,801,6408000,20546,1079323,0.0787,24,0,2160,0,81,0,2018-07-02
