fuid,fplatformname,label_score,lifespan,signup_to_now_days,total_silver_coin,total_gold_bar,carrying_silver_coin,carrying_gold_bar,safebox_silver_coin,safebox_gold_bar,if_vip,play_duration_life,play_duration_30day,play_duration_7day,play_innings_life,play_innings_30day,play_innings_7day,win_innings_life,win_innings_7day,lose_innings_life,lose_innings_7day,win_rate_life,win_rate_7day,pay_count_life,pay_count_30day,pay_count_7day,pay_sum_life,pay_sum_30day,pay_sum_7day,login_count_life,login_count_7day,bankrupt_count_life,bankrupt_count_7day,relieve_count_life,relieve_silver_coins_life,match_innings_life,match_duration_life,match_win_rate_life,recent_login_series_days,latest_play_coins_win,latest_play_coins_lose,last_active_to_now_days,last_pay_to_now_days,if_away,dt
19643563,云南,8,215,218,0,31,0,31,0,0,0,83123,23126,327,1724,213,2,591,0,1048,2,0.3428,0.0000,1,0,0,0.50,0.00,0.00,114,1,77,1,63,504000,68,5298,0.6324,0,0,3520,3,174,0,2018-07-02
21140588,云南,9,2,2,60175,0,2199,0,57976,0,0,10066,10066,10066,76,76,76,17,17,44,44,0.2237,0.2787,0,0,0,0.00,0.00,0.00,15,15,5,5,5,40000,0,0,1.0000,2,0,2400,0,0,0,2018-07-02
20575943,云南,8,108,110,259237,10,259237,10,0,0,0,434777,17394,2094,2800,120,10,1255,3,1444,6,0.4482,0.3333,21,0,0,91.00,0.00,0.00,155,2,42,0,26,208000,8,570,0.3750,0,0,36000,2,38,0,2018-07-02
20794575,云南,8,76,76,5932,86,5932,86,0,0,0,111973,54532,7424,1148,485,74,403,22,712,50,0.3510,0.3056,0,0,0,0.00,0.00,0.00,145,19,219,13,76,608000,145,11465,0.4552,2,0,2800,0,0,0,2018-07-02
10166206,云南,9,465,469,0,0,0,0,0,0,0,40039,711,441,1423,25,13,651,5,764,8,0.4575,0.3846,0,0,0,0.00,0.00,0.00,80,3,106,3,80,640000,1275,33265,0.0000,0,0,13460,4,0,0,2018-07-02
20517072,云南,5,115,117,2540,0,2540,0,0,0,0,36636,11056,153,935,453,5,413,0,454,5,0.4417,0.0000,8,5,0,11.50,7.00,0.00,109,2,94,1,64,512000,0,0,1.0000,0,0,1300,2,15,0,2018-07-02
20858932,云南,9,64,64,30120,0,30120,0,0,0,0,17930,993,299,703,45,14,311,7,328,4,0.4424,0.6364,0,0,0,0.00,0.00,0.00,43,1,6,1,6,48000,0,0,1.0000,1,3000,0,0,0,0,2018-07-02
21084628,云南,8,10,15,2460,0,2460,0,0,0,0,8726,8683,67,218,216,3,95,0,103,3,0.4358,0.0000,0,0,0,0.00,0.00,0.00,16,2,20,3,13,104000,0,0,1.0000,0,0,6000,5,0,1,2018-07-02
7089045,云南,8,520,521,7043,0,7043,0,0,0,0,1359030,80272,11346,16474,984,140,7264,52,9177,88,0.4409,0.3714,6,0,0,7.50,0.00,0.00,1626,14,719,7,547,4376000,11326,953247,0.0004,0,0,540,1,355,0,2018-07-02
19888253,云南,9,192,192,0,0,0,0,0,0,0,102640,2376,1236,3174,91,45,968,21,2140,21,0.3050,0.5000,0,0,0,0.00,0.00,0.00,268,3,106,1,100,800000,0,0,1.0000,1,0,14353,0,0,0,2018-07-02
20305355,云南,8,138,142,18548,0,18548,0,0,0,0,224772,8445,1963,2569,91,21,1061,8,1504,13,0.4130,0.3810,25,0,0,14.00,0.00,0.00,287,3,142,0,99,792000,0,0,1.0000,0,0,1080,4,59,0,2018-07-02
17543425,云南,9,336,341,2300,0,2300,0,0,0,0,161424,6601,523,2881,120,6,1177,0,1419,3,0.4085,0.0000,2,0,0,4.00,0.00,0.00,360,1,274,2,226,1808000,1167,56380,0.0000,0,0,6000,5,135,1,2018-07-02
20441062,云南,9,124,127,5900,0,5900,0,0,0,0,10992,514,0,80,4,0,12,0,68,0,0.1500,0.0000,0,0,0,0.00,0.00,0.00,22,1,5,0,5,40000,0,0,1.0000,0,0,1000,3,0,1,2018-07-02
21066197,云南,8,19,19,27631,0,1366,0,26265,0,0,60955,60860,20160,638,637,202,268,79,370,123,0.4201,0.3911,0,0,0,0.00,0.00,0.00,71,27,19,8,16,128000,0,0,1.0000,20,0,4320,0,0,0,2018-07-02
19546958,云南,8,227,227,361616,200,361616,200,0,0,0,246686,75203,17382,1645,519,124,772,66,759,53,0.4693,0.5546,1,0,0,2.00,0.00,0.00,174,10,89,0,27,216000,8,1310,0.1250,7,0,4400,0,44,0,2018-07-02
5745915,云南,9,555,555,217690,0,25560,0,192130,0,0,226420,91,91,4399,3,3,1825,2,2372,1,0.4149,0.6667,4,0,0,12.00,0.00,0.00,395,1,10,0,1,8000,3887,203830,0.0000,1,6400,0,0,552,0,2018-07-02
18653253,云南,8,291,291,15904,10,15904,10,0,0,0,178103,41689,9805,1519,305,70,556,22,841,37,0.3660,0.3729,0,0,0,0.00,0.00,0.00,199,10,108,3,89,712000,507,28992,0.0079,2,0,8000,0,0,0,2018-07-02
4334014,云南,8,606,607,2610,0,2610,0,0,0,0,343526,8841,1005,3186,87,9,1499,1,1627,8,0.4705,0.1111,10,0,0,54.00,0.00,0.00,377,4,381,5,155,1240000,2004,203175,0.0704,0,0,6000,1,384,1,2018-07-02
19920299,云南,5,186,188,2329,38,2329,38,0,0,0,97552,11475,457,2141,339,20,1037,9,1019,8,0.4844,0.5294,14,3,0,14.50,3.00,0.00,126,2,226,2,84,672000,10,900,0.5000,0,0,15000,2,8,0,2018-07-02
20200198,云南,8,155,155,15020,0,15020,0,0,0,0,21363,14341,1231,219,132,26,65,9,143,17,0.2968,0.3462,0,0,0,0.00,0.00,0.00,44,3,9,2,9,72000,0,0,1.0000,1,0,1000,0,0,1,2018-07-02
21103723,云南,9,10,10,13000,32,13000,32,0,0,0,3568,2417,2417,45,31,31,23,16,22,15,0.5111,0.5161,0,0,0,0.00,0.00,0.00,6,4,0,0,0,0,45,3568,0.5111,2,0,600,0,0,0,2018-07-02
18261274,云南,8,310,311,0,0,0,0,0,0,0,18786,6239,3762,438,245,148,174,55,235,79,0.3973,0.4104,0,0,0,0.00,0.00,0.00,43,12,20,6,17,136000,116,10411,0.0000,0,0,7855,1,0,1,2018-07-02
19880225,云南,9,193,193,125608,0,910,0,124698,0,0,115397,5555,376,735,38,3,320,1,379,2,0.4354,0.3333,0,0,0,0.00,0.00,0.00,316,6,175,0,68,544000,0,0,1.0000,1,0,3000,0,0,0,2018-07-02
20491370,云南,8,121,121,35809,0,9379,0,26430,0,0,186114,21707,21707,2124,170,170,693,49,1323,120,0.3263,0.2899,5,0,0,38.00,0.00,0.00,148,17,34,3,15,120000,0,0,1.0000,7,0,1000,0,104,0,2018-07-02
8705349,云南,8,481,481,12862,0,10220,0,2642,0,0,53855,10329,1139,774,68,7,331,3,430,4,0.4276,0.4286,0,0,0,0.00,0.00,0.00,221,6,67,0,33,264000,496,18216,0.0000,2,0,1800,0,0,0,2018-07-02
19729466,云南,5,209,209,10200,0,10200,0,0,0,1,471670,72129,20186,9068,767,188,3213,78,5454,103,0.3543,0.4309,31,9,5,15.50,4.50,2.50,737,34,319,63,132,1056000,0,0,1.0000,97,0,10600,0,1,0,2018-07-02
20672380,云南,7,95,95,37577,0,17832,0,19745,0,0,22200,12929,12929,344,129,129,81,32,240,86,0.2355,0.2712,3,3,3,10.00,10.00,10.00,24,12,20,6,13,104000,26,2182,0.1923,1,0,0,0,3,0,2018-07-02
21034951,云南,8,21,26,8200,0,8200,0,0,0,0,15882,15661,221,120,118,2,29,0,90,2,0.2417,0.0000,1,1,0,0.50,0.50,0.00,21,1,12,1,9,72000,0,0,1.0000,0,0,2000,5,25,0,2018-07-02
19672703,云南,8,215,215,12810,144,12810,144,0,0,0,131407,10676,6252,1413,121,68,661,29,736,36,0.4678,0.4462,0,0,0,0.00,0.00,0.00,127,9,4,0,4,32000,1381,128394,0.4699,2,0,240,0,0,0,2018-07-02
20689163,云南,3,93,93,10708,32,5733,32,4975,0,0,252941,184194,19870,4974,2133,236,2201,101,2482,120,0.4425,0.4570,24,17,4,12.00,8.50,2.00,248,19,109,3,77,616000,209,18288,0.4785,2,0,600,0,0,0,2018-07-02
21120523,云南,8,6,6,10000,0,10000,0,0,0,0,56358,39597,39597,1026,718,718,253,181,359,248,0.2466,0.4219,0,0,0,0.00,0.00,0.00,31,23,0,0,0,0,0,0,1.0000,1,0,0,0,0,0,2018-07-02
8978020,云南,8,469,474,13517,0,0,0,13517,0,0,580489,22445,3036,7683,228,33,3351,19,4060,14,0.4362,0.5758,20,0,0,48.00,0.00,0.00,798,7,240,0,147,1176000,6326,447130,0.0000,0,0,7540,5,36,0,2018-07-02
5372038,云南,8,565,566,21091,0,20863,0,228,0,0,267519,9542,4206,7588,131,73,3421,23,3853,35,0.4508,0.3966,0,0,0,0.00,0.00,0.00,845,4,384,1,281,2248000,4363,160727,0.0007,0,2100,0,1,0,0,2018-07-02
18640599,云南,9,290,291,10458,19,10458,19,0,0,0,263392,1553,1553,11283,15,15,5160,4,6046,10,0.4573,0.2857,191,0,0,1221.50,0.00,0.00,730,6,619,1,353,2824000,5848,141332,0.0113,0,0,1600,1,172,0,2018-07-02
21126269,云南,9,1,5,11000,0,11000,0,0,0,0,12027,12027,12027,153,153,153,68,68,85,85,0.4444,0.4444,0,0,0,0.00,0.00,0.00,3,3,0,0,0,0,0,0,1.0000,0,0,12,4,0,1,2018-07-02
19022956,云南,9,265,265,2360,0,2360,0,0,0,0,61461,1254,64,1201,14,3,457,1,571,2,0.3805,0.3333,0,0,0,0.00,0.00,0.00,76,1,68,1,51,408000,399,13435,0.0000,1,0,6000,0,0,1,2018-07-02
21020972,云南,9,25,29,25160,0,25160,0,0,0,0,7990,7990,6238,49,49,39,24,21,23,17,0.4898,0.5526,0,0,0,0.00,0.00,0.00,8,6,19,12,3,24000,0,0,1.0000,0,6400,0,4,0,1,2018-07-02
19152362,云南,8,255,257,28906,4,845,4,28061,0,0,1217719,35427,11385,24848,1141,303,6393,136,17609,136,0.2573,0.5000,0,0,0,0.00,0.00,0.00,736,3,276,3,267,2136000,5488,368085,0.1232,0,0,5055,2,0,0,2018-07-02
21134079,云南,9,1,3,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,0,0,0.00,0.00,0.00,1,1,0,0,0,0,0,0,1.0000,0,0,0,2,0,1,2018-07-02
21101710,云南,5,6,11,41030,2,41030,2,0,0,0,69814,69594,15016,324,323,69,160,35,160,33,0.4938,0.5147,6,6,1,18.50,18.50,2.00,16,5,11,2,6,48000,25,2212,0.4800,0,4000,0,5,6,0,2018-07-02
20821099,云南,6,71,71,18400,0,18400,0,0,0,1,300431,112147,23418,2127,666,174,975,78,1117,94,0.4584,0.4535,11,1,0,7.00,0.50,0.00,347,40,169,21,141,1128000,0,0,1.0000,72,4000,0,0,14,0,2018-07-02
20269994,云南,8,146,146,105436,0,5746,0,99690,0,0,108055,20383,5717,2223,216,62,496,24,1725,38,0.2231,0.3871,0,0,0,0.00,0.00,0.00,79,3,2,0,2,16000,0,0,1.0000,2,0,1080,0,0,1,2018-07-02
16483056,云南,8,370,371,319203,0,2051,0,317152,0,0,267845,33258,9240,6606,646,195,3151,88,2991,87,0.4770,0.5029,6,0,0,12.00,0.00,0.00,361,14,39,0,17,136000,2754,111413,0.0000,0,0,3000,1,221,0,2018-07-02
19930018,云南,8,182,187,17128,0,17128,0,0,0,0,317555,49078,197,1436,227,1,631,1,778,0,0.4394,1.0000,1,0,0,0.50,0.00,0.00,238,2,42,0,30,240000,0,0,1.0000,0,4000,0,5,84,1,2018-07-02
20022275,云南,9,170,176,35929,0,4220,0,31709,0,0,31004,2441,247,475,42,4,135,0,192,3,0.2842,0.0000,0,0,0,0.00,0.00,0.00,44,1,14,0,14,112000,0,0,1.0000,0,0,4000,6,0,0,2018-07-02
7893048,云南,9,499,505,141949,305,20000,305,121949,0,0,398758,6228,275,7160,105,10,3008,7,3776,3,0.4201,0.7000,0,0,0,0.00,0.00,0.00,666,1,340,0,260,2080000,4627,234064,0.0389,0,30000,0,6,0,0,2018-07-02
20656280,云南,8,98,98,8000,0,8000,0,0,0,0,310919,103013,51396,1364,460,219,335,43,346,56,0.2456,0.4343,0,0,0,0.00,0.00,0.00,179,28,38,10,35,280000,0,0,1.0000,17,0,0,0,0,0,2018-07-02
4833095,云南,8,585,585,21093,11,21093,11,0,0,0,849425,60743,27376,8012,695,315,3023,152,4924,163,0.3773,0.4825,3,0,0,3.00,0.00,0.00,1165,25,491,11,415,3320000,5073,582415,0.0142,24,1080,0,0,311,0,2018-07-02
20647820,云南,8,98,99,84370,0,9374,0,74996,0,0,84424,18620,5343,1250,289,94,436,24,525,44,0.3488,0.3529,0,0,0,0.00,0.00,0.00,154,18,2,0,1,8000,0,0,1.0000,0,0,1080,1,0,0,2018-07-02
20567248,云南,9,111,111,4329,0,4329,0,0,0,0,32539,442,213,216,2,1,100,0,112,1,0.4630,0.0000,0,0,0,0.00,0.00,0.00,62,3,16,0,16,128000,0,0,1.0000,2,0,2000,0,0,1,2018-07-02
20561197,云南,8,112,112,96399,0,5970,0,90429,0,0,219394,13585,2578,5013,166,24,2211,12,2499,12,0.4411,0.5000,2,0,0,8.00,0.00,0.00,271,5,5,0,3,24000,0,0,1.0000,2,0,740,0,109,0,2018-07-02
11826300,云南,8,419,419,31380,0,11150,0,20230,0,0,1201190,17067,486,13812,116,4,4777,1,8345,3,0.3459,0.2500,0,0,0,0.00,0.00,0.00,844,1,573,0,365,2920000,6208,336375,0.0000,1,0,600,0,0,1,2018-07-02
17213998,云南,8,352,354,720226,0,10860,0,709366,0,0,208133,13091,1991,3889,226,34,1835,12,2020,19,0.4718,0.3871,0,0,0,0.00,0.00,0.00,265,3,10,0,8,64000,2266,100162,0.0084,0,0,1350,2,0,1,2018-07-02
20963607,云南,9,41,42,12001,0,12001,0,0,0,0,14772,4694,3557,177,34,25,77,8,96,17,0.4350,0.3200,0,0,0,0.00,0.00,0.00,25,3,17,2,15,120000,0,0,1.0000,0,0,600,1,0,0,2018-07-02
21109940,云南,8,9,9,14000,0,14000,0,0,0,0,30754,29405,25259,322,306,264,123,104,199,160,0.3820,0.3939,0,0,0,0.00,0.00,0.00,69,52,12,11,12,96000,0,0,1.0000,10,0,540,0,0,0,2018-07-02
20978083,云南,8,34,39,1310,0,1310,0,0,0,0,158036,74160,1794,1106,508,12,464,5,579,7,0.4195,0.4167,8,0,0,14.50,0.00,0.00,122,4,117,14,43,344000,0,0,1.0000,0,0,7800,5,34,1,2018-07-02
7606452,云南,9,504,510,67152,0,11600,0,55552,0,0,403121,3641,747,3892,27,5,991,2,2822,3,0.2546,0.4000,0,0,0,0.00,0.00,0.00,353,2,48,0,33,264000,1462,145140,0.0000,0,0,1000,6,0,0,2018-07-02
11198019,云南,9,433,438,40770,0,26719,0,14051,0,0,54338,343,0,1032,1,0,311,0,635,0,0.3014,0.0000,1,0,0,2.00,0.00,0.00,116,1,34,0,27,216000,978,52011,0.0000,0,0,0,5,433,1,2018-07-02
4620088,云南,9,589,593,5117,0,0,0,5117,0,0,283116,1117,272,3691,14,1,1239,0,1946,1,0.3357,0.0000,23,0,0,42.50,0.00,0.00,492,2,187,0,126,1008000,2393,172577,0.0000,0,0,5469,4,98,1,2018-07-02
21121236,云南,9,2,6,9600,0,9600,0,0,0,0,404,274,274,3,2,2,0,0,3,2,0.0000,0.0000,0,0,0,0.00,0.00,0.00,5,3,0,0,0,0,0,0,1.0000,0,0,1000,4,0,0,2018-07-02
20882831,云南,8,60,60,9160,0,9160,0,0,0,0,41189,28282,5290,345,170,24,147,9,180,15,0.4261,0.3750,0,0,0,0.00,0.00,0.00,41,3,29,2,24,192000,0,0,1.0000,2,0,4000,0,0,0,2018-07-02
4097418,云南,8,622,622,93658,42,93658,42,0,0,0,913748,22285,7554,12384,273,94,5337,45,6831,48,0.4310,0.4839,4,0,0,3.50,0.00,0.00,912,6,281,0,188,1504000,11644,860366,0.2087,1,0,600,0,155,0,2018-07-02
16669139,云南,8,366,367,2047,0,2047,0,0,0,0,46738,5279,3485,1267,242,161,404,81,811,65,0.3189,0.5548,0,0,0,0.00,0.00,0.00,153,11,122,9,111,888000,550,25020,0.0000,0,0,3000,1,0,0,2018-07-02
20994512,云南,8,33,35,0,10,0,10,0,0,0,22173,14547,5647,364,171,66,119,29,228,37,0.3269,0.4394,4,1,0,22.00,2.00,0.00,11,2,23,5,14,112000,65,4813,0.3846,0,0,3965,2,7,0,2018-07-02
21137766,云南,9,1,2,11000,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,0,0,0.00,0.00,0.00,1,1,0,0,0,0,0,0,1.0000,0,0,0,1,0,1,2018-07-02
17256594,云南,9,352,352,1717,28,1717,28,0,0,0,216619,3702,0,5000,48,0,1587,0,3119,0,0.3174,0.0000,5,0,0,8.50,0.00,0.00,206,2,142,0,51,408000,4290,186071,0.0030,1,0,8481,0,267,0,2018-07-02
21120091,云南,8,7,7,16560,14,16560,14,0,0,0,8884,7824,7824,99,90,90,39,35,58,53,0.3939,0.3977,3,3,3,1.50,1.50,1.50,19,15,0,0,0,0,88,7071,0.3750,8,0,600,0,0,0,2018-07-02
19355724,云南,6,243,243,79721,0,79721,0,0,0,0,1757947,265572,21842,14763,2211,172,4270,40,10206,128,0.2892,0.2381,5,0,0,12.50,0.00,0.00,853,21,3,0,1,8000,106,14003,0.0000,4,0,2,0,229,0,2018-07-02
6634102,云南,9,532,532,283617,12,6000,12,277617,0,0,387530,3347,125,6676,94,3,1976,0,4552,3,0.2960,0.0000,0,0,0,0.00,0.00,0.00,1106,9,42,0,17,136000,6035,360224,0.0015,9,0,3890,0,0,0,2018-07-02
12147457,云南,8,411,411,487365,0,52613,0,434752,0,0,272686,35552,1751,3538,261,13,1392,6,2044,6,0.3934,0.5000,0,0,0,0.00,0.00,0.00,359,4,19,0,10,80000,2408,108802,0.0000,1,0,8800,0,0,1,2018-07-02
6535040,云南,8,532,535,3780,0,3780,0,0,0,0,393893,12903,5224,6100,145,59,2424,18,3623,41,0.3974,0.3051,15,0,0,30.00,0.00,0.00,707,15,284,3,198,1584000,5032,309936,0.0000,0,0,2160,3,431,0,2018-07-02
7504034,云南,8,512,512,9839,12,9839,12,0,0,0,3339110,66927,22420,43772,648,197,13867,98,29140,92,0.3168,0.5158,126,0,0,1244.00,0.00,0.00,3785,38,826,17,300,2400000,38303,2834766,0.0437,11,0,5960,0,137,0,2018-07-02
21038314,云南,9,25,25,1820,0,1820,0,0,0,0,902,902,75,44,44,4,21,1,20,3,0.4773,0.2500,1,1,1,0.50,0.50,0.50,5,2,6,2,4,32000,0,0,1.0000,1,0,3000,0,0,0,2018-07-02
4416200,云南,8,602,602,4372782,27,68351,27,4304431,0,1,3000367,125848,100339,42860,1137,851,18075,241,24325,593,0.4217,0.2890,92,0,0,164.00,0.00,0.00,2793,45,918,0,645,5160000,29377,2016496,0.0208,8,0,2,0,104,0,2018-07-02
19276991,云南,8,249,249,271688,25,41351,25,230337,0,0,53722,16643,13120,617,204,168,222,64,376,97,0.3598,0.3975,0,0,0,0.00,0.00,0.00,33,10,9,0,7,56000,215,23332,0.0651,1,69502,0,0,0,0,2018-07-02
18765238,云南,6,284,284,22933,1,7370,1,15563,0,0,764760,554884,202625,9146,6353,2242,4115,1014,4974,1228,0.4499,0.4523,2,0,0,1.00,0.00,0.00,398,55,27,0,22,176000,1281,77157,0.1663,23,6,0,0,239,0,2018-07-02
20283613,云南,9,139,144,2513,0,2513,0,0,0,0,17051,3170,223,270,71,10,123,2,133,5,0.4556,0.2857,0,0,0,0.00,0.00,0.00,18,1,25,2,14,112000,0,0,1.0000,0,0,4000,5,0,0,2018-07-02
17160906,云南,8,356,356,0,0,0,0,0,0,0,174525,16199,2805,6082,744,130,2151,62,3815,58,0.3537,0.5167,1,0,0,10.00,0.00,0.00,489,9,258,9,240,1920000,3932,129051,0.0000,2,0,10100,0,353,0,2018-07-02
19794383,云南,6,202,202,88898,42,10828,42,78070,0,1,837018,270937,21498,12898,3824,294,6265,143,6531,151,0.4857,0.4864,3,0,0,4.50,0.00,0.00,602,28,121,7,98,784000,75,5383,0.5067,5,0,1350,0,43,0,2018-07-02
13132055,云南,9,396,397,164345,0,0,0,164345,0,0,163292,2231,2231,2077,100,100,805,45,1222,41,0.3876,0.5233,0,0,0,0.00,0.00,0.00,589,3,21,0,19,152000,1691,142673,0.0000,0,0,54623,1,0,0,2018-07-02
19249392,云南,9,248,250,646638,0,17809,0,628829,0,0,544456,1135,781,4965,8,5,1338,0,2804,3,0.2695,0.0000,3,0,0,4.50,0.00,0.00,701,2,5,0,2,16000,484,54298,0.0000,0,0,0,2,235,1,2018-07-02
10087032,云南,9,470,471,11035,0,11035,0,0,0,0,31780,788,788,376,8,8,94,3,229,5,0.2500,0.3750,0,0,0,0.00,0.00,0.00,48,3,12,0,11,88000,1,163,0.0000,0,2016,0,1,0,1,2018-07-02
21138063,云南,9,1,2,8112,0,8112,0,0,0,0,3091,3091,3091,39,39,39,20,20,19,19,0.5128,0.5128,0,0,0,0.00,0.00,0.00,3,3,2,2,2,16000,0,0,1.0000,0,0,8640,1,0,0,2018-07-02
8315964,云南,9,487,492,42153,0,7240,0,34913,0,0,107493,5902,868,1495,47,5,631,1,805,3,0.4221,0.2500,4,0,0,24.50,0.00,0.00,109,2,34,0,19,152000,1208,76102,0.0000,0,0,2400,5,96,0,2018-07-02
20960685,云南,9,40,43,0,0,0,0,0,0,0,15788,1813,235,116,12,1,22,0,94,1,0.1897,0.0000,0,0,0,0.00,0.00,0.00,39,1,19,1,15,120000,0,0,1.0000,0,0,4790,3,0,0,2018-07-02
20488426,云南,9,119,121,923256,0,111538,0,811718,0,0,11156,764,496,435,38,25,184,13,235,7,0.4230,0.6500,0,0,0,0.00,0.00,0.00,44,2,20,0,17,136000,0,0,1.0000,0,0,1221,2,0,0,2018-07-02
19269590,云南,8,248,249,5166,0,5166,0,0,0,0,751857,53616,6518,9266,688,82,4421,40,4845,42,0.4771,0.4878,0,0,0,0.00,0.00,0.00,789,7,28,0,23,184000,893,76225,0.0000,0,1350,0,1,0,0,2018-07-02
17175989,云南,9,350,355,361478,0,32139,0,329339,0,0,143159,511,0,3650,13,0,1019,0,2499,0,0.2792,0.0000,2,0,0,2.50,0.00,0.00,469,1,39,0,33,264000,337,7886,0.0000,0,1000,0,5,202,0,2018-07-02
19941068,云南,8,183,186,0,0,0,0,0,0,0,280223,39893,2009,5349,648,20,2405,9,2588,11,0.4496,0.4500,10,0,0,11.00,0.00,0.00,429,2,417,2,249,1992000,0,0,1.0000,0,0,2901,3,74,0,2018-07-02
7258807,云南,6,517,517,80000,0,20000,0,60000,0,0,1663880,79123,13309,14748,597,98,5817,43,8355,52,0.3944,0.4526,7,0,0,36.50,0.00,0.00,2427,38,40,0,15,120000,6567,616652,0.0000,40,0,40000,0,50,0,2018-07-02
20790549,云南,3,77,77,12200,2,5000,2,7200,0,1,527740,217454,40641,10074,4573,701,3890,234,4294,291,0.3861,0.4457,32,23,11,16.00,11.50,5.50,503,47,160,25,63,504000,81,6820,0.3827,78,0,4000,0,0,0,2018-07-02
17292215,云南,8,351,351,2615,22,2615,22,0,0,0,801098,67168,10274,14966,1174,176,4350,40,5511,58,0.2907,0.4082,1,0,0,0.50,0.00,0.00,728,8,115,4,101,808000,6414,309504,0.0017,2,0,4000,0,273,0,2018-07-02
7589747,云南,8,510,510,18926,0,18926,0,0,0,0,772711,17539,4032,6630,129,20,2992,7,3218,8,0.4513,0.4667,0,0,0,0.00,0.00,0.00,762,4,372,0,215,1720000,5897,635915,0.0000,3,2160,0,0,0,0,2018-07-02
21136756,云南,9,1,3,11000,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,0,0,0.00,0.00,0.00,1,1,0,0,0,0,0,0,1.0000,0,0,0,2,0,1,2018-07-02
7705802,云南,8,508,508,2778,22,2778,22,0,0,0,2167971,67127,36867,19141,899,502,7938,252,9814,249,0.4147,0.5030,25,0,0,34.50,0.00,0.00,1367,5,715,8,423,3384000,13206,1615351,0.0114,1,0,2700,0,156,0,2018-07-02
16889222,云南,8,363,363,74381,0,74381,0,0,0,0,217156,19403,1963,1731,157,15,504,7,1202,8,0.2912,0.4667,0,0,0,0.00,0.00,0.00,312,3,74,0,62,496000,81,10871,0.0000,2,0,7200,0,0,0,2018-07-02
20947423,云南,3,46,46,1601,0,1601,0,0,0,1,243063,154519,30188,2221,1462,302,482,54,1534,226,0.2170,0.1929,5,3,0,18.50,16.00,0.00,212,23,116,17,85,680000,0,0,1.0000,47,0,13050,0,22,0,2018-07-02
7037493,云南,8,523,523,9626,49,9626,49,0,0,0,477036,11474,10105,4120,136,120,1400,52,2541,66,0.3398,0.4407,0,0,0,0.00,0.00,0.00,709,19,74,4,64,512000,2746,279461,0.0164,5,540,0,0,0,0,2018-07-02
19824202,云南,6,199,199,24129,4,11040,4,13089,0,0,232841,63989,18299,3483,898,261,1405,105,1995,152,0.4034,0.4086,12,0,0,6.00,0.00,0.00,480,38,243,13,217,1736000,973,79964,0.4234,26,1080,0,0,163,1,2018-07-02
5961896,云南,8,548,548,109478,142,109478,142,0,0,0,1004161,35400,2714,13423,431,36,6650,16,6395,19,0.4954,0.4571,104,0,0,147.00,0.00,0.00,1550,7,124,0,68,544000,11358,864956,0.2633,1,0,500,0,68,0,2018-07-02
20571250,云南,9,108,110,460,0,460,0,0,0,0,35970,1182,272,618,27,13,200,6,324,7,0.3236,0.4615,5,1,0,8.50,2.00,0.00,67,1,49,2,40,320000,0,0,1.0000,0,0,6000,2,22,1,2018-07-02
17543616,云南,8,341,341,106074,0,106074,0,0,0,0,793958,37576,11279,8472,424,125,2915,49,3941,55,0.3441,0.4712,0,0,0,0.00,0.00,0.00,991,15,201,3,185,1480000,4453,422361,0.0000,5,9000,0,0,0,0,2018-07-02
20925025,云南,8,51,51,9052,0,9052,0,0,0,0,117266,97551,33380,907,757,239,250,71,637,160,0.2756,0.3074,1,0,0,2.00,0.00,0.00,132,27,16,1,1,8000,0,0,1.0000,20,2500,0,0,39,0,2018-07-02
20428572,云南,8,126,128,23820,0,23820,0,0,0,0,223011,37984,0,1789,302,0,468,0,1281,0,0.2616,0.0000,2,0,0,4.00,0.00,0.00,146,2,11,0,10,80000,0,0,1.0000,0,0,21,2,40,1,2018-07-02
21143371,云南,9,1,1,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0,0,0,0.00,0.00,0.00,1,1,0,0,0,0,0,0,1.0000,1,0,0,0,0,1,2018-07-02
5707084,云南,9,554,556,28611,0,5894,0,22717,0,0,156985,376,376,1121,2,2,317,0,784,2,0.2828,0.0000,0,0,0,0.00,0.00,0.00,356,2,24,0,14,112000,1015,141803,0.0000,0,0,1000,2,0,1,2018-07-02
20665359,云南,9,97,97,178511,0,17199,0,161312,0,0,31557,7306,6891,250,46,43,87,21,149,20,0.3480,0.5122,0,0,0,0.00,0.00,0.00,65,13,1,0,1,8000,0,0,1.0000,16,0,2401,0,0,0,2018-07-02
21074682,云南,9,16,17,21645,0,21645,0,0,0,0,9903,9903,9903,116,116,116,37,37,78,78,0.3190,0.3217,0,0,0,0.00,0.00,0.00,8,6,0,0,0,0,0,0,1.0000,0,0,2,1,0,0,2018-07-02
20865389,云南,6,63,63,17851,4,17851,4,0,0,0,257131,89165,10956,2639,976,130,1003,73,1445,57,0.3801,0.5615,7,1,0,8.00,0.50,0.00,240,14,69,1,61,488000,63,5786,0.3968,5,0,2700,0,17,0,2018-07-02
