fuid,fplatformname,label_score,lifespan,signup_to_now_days,total_silver_coin,total_gold_bar,carrying_silver_coin,carrying_gold_bar,safebox_silver_coin,safebox_gold_bar,if_vip,play_duration_life,play_duration_30day,play_duration_7day,play_innings_life,play_innings_30day,play_innings_7day,win_innings_life,win_innings_7day,lose_innings_life,lose_innings_7day,win_rate_life,win_rate_7day,pay_count_life,pay_count_30day,pay_count_7day,pay_sum_life,pay_sum_30day,pay_sum_7day,login_count_life,login_count_7day,bankrupt_count_life,bankrupt_count_7day,relieve_count_life,relieve_silver_coins_life,match_innings_life,match_duration_life,match_win_rate_life,recent_login_series_days,latest_play_coins_win,latest_play_coins_lose,last_active_to_now_days,last_pay_to_now_days,if_away,dt
20177144,云南,6,158,158,9954,193,9954,193,0,0,0,509469,85779,10500,4877,564,73,2064,34,2733,37,0.4232,0.4789,86,0,0,124.50,0.00,0.00,468,8,472,1,226,1808000,1086,80114,0.4540,3,2000,0,0,49,0,2018-07-02
14930282,云南,6,386,386,8583,47,8583,47,0,0,0,421066,78904,24465,5341,834,276,2147,121,2982,155,0.4020,0.4384,30,0,0,72.00,0.00,0.00,429,36,235,12,200,1600000,2358,109716,0.1438,19,0,2160,0,32,0,2018-07-02
20030264,云南,6,175,175,9808,0,9808,0,0,0,1,447496,78213,14081,5217,888,163,1842,61,2382,68,0.3531,0.4729,0,0,0,0.00,0.00,0.00,276,10,90,7,87,696000,0,0,1.0000,126,0,2400,0,0,0,2018-07-02
6257505,云南,5,539,540,39204,9,39204,9,0,0,0,2965312,63282,18604,44807,955,274,21622,133,22712,140,0.4826,0.4872,913,17,8,2178.50,77.00,25.50,3325,19,611,0,307,2456000,43855,2914583,0.3909,0,0,700,1,1,0,2018-07-02
18527093,云南,5,297,298,113442,7,113442,7,0,0,0,1094319,106564,11342,18613,1387,151,7132,89,8479,54,0.3832,0.6224,113,5,0,79.00,4.00,0.00,912,8,650,2,476,3808000,3346,195281,0.0132,0,0,5400,1,13,0,2018-07-02
5024991,云南,5,578,578,16550,9,16550,9,0,0,0,1029839,55616,17170,13841,1019,452,6282,207,7369,210,0.4539,0.4964,65,10,2,232.00,17.00,4.00,1320,22,249,0,143,1144000,12689,967084,0.0084,1,0,144,0,4,0,2018-07-02
11814452,云南,6,420,420,134308,0,15000,0,119308,0,0,248453,102084,29946,1853,761,224,518,67,1313,155,0.2795,0.3018,0,0,0,0.00,0.00,0.00,244,24,44,0,40,320000,407,52945,0.0000,2,0,1000,0,0,0,2018-07-02
20020046,云南,6,177,177,9075,9,9075,9,0,0,0,472418,79588,20012,5579,991,262,1949,72,2634,118,0.3493,0.3789,0,0,0,0.00,0.00,0.00,528,21,225,15,200,1600000,1298,102241,0.4738,18,0,6300,0,0,0,2018-07-02
20465144,云南,3,124,124,81321,0,17425,0,63896,0,1,264976,84008,16999,12302,3895,788,5669,362,5732,379,0.4608,0.4885,55,35,12,89.00,59.50,16.50,423,32,279,24,225,1800000,0,0,1.0000,40,0,6000,0,0,0,2018-07-02
21006291,云南,3,32,32,2360,1,2360,1,0,0,1,148874,139227,12732,2655,2514,148,1197,51,1355,95,0.4508,0.3493,10,10,0,11.00,11.00,0.00,186,18,151,15,76,608000,403,33796,0.5211,33,0,600,0,12,0,2018-07-02
8538653,云南,6,486,486,5598268,0,16695,0,5581573,0,1,2678100,79309,21633,32293,714,199,12927,99,17740,92,0.4003,0.5183,1,0,0,50.00,0.00,0.00,1709,27,8,0,6,48000,20170,1513850,0.0000,11,1995,0,0,483,0,2018-07-02
4955225,云南,6,580,580,497862,95,40850,95,457012,0,1,1885735,230339,53470,15293,2405,545,5841,191,8288,298,0.3819,0.3906,0,0,0,0.00,0.00,0.00,1698,40,67,0,44,352000,9773,1248257,0.0191,60,0,8000,0,0,0,2018-07-02
6853231,云南,6,527,527,1147153,2,36809,2,1110344,0,0,1948632,86664,20574,24109,796,191,11339,101,12399,87,0.4703,0.5372,10,1,0,11.00,0.50,0.00,1826,18,3,0,0,0,22630,1709906,0.3092,23,0,3000,0,13,0,2018-07-02
5505547,云南,6,562,562,307919,0,6700,0,301219,0,1,689750,76172,15344,14101,777,137,5482,34,8408,99,0.3888,0.2556,38,0,0,183.00,0.00,0.00,1138,23,398,0,348,2784000,1357,78807,0.0052,35,0,1000,0,89,0,2018-07-02
4294138,云南,6,609,609,857157,0,3300,0,853857,0,1,1250683,56364,24737,11308,554,228,3501,67,6906,144,0.3096,0.3175,0,0,0,0.00,0.00,0.00,1630,31,7,0,5,40000,6740,730222,0.0052,22,0,2000,0,0,0,2018-07-02
17481814,云南,3,344,344,0,0,0,0,0,0,0,1359820,128191,19233,17966,1479,219,7659,120,10089,99,0.4263,0.5479,224,9,3,182.00,4.50,1.50,1187,24,992,11,508,4064000,5311,502451,0.0000,25,0,5039,0,0,0,2018-07-02
20675388,云南,6,95,95,1429734,0,198792,0,1230942,0,1,547600,169737,34762,3330,1100,245,1087,77,1817,129,0.3264,0.3738,7,0,0,8.00,0.00,0.00,844,48,6,0,3,24000,0,0,1.0000,96,0,2000,0,39,0,2018-07-02
7976871,云南,5,498,503,1000,8,1000,8,0,0,0,115564,27840,537,2001,388,24,827,12,1121,11,0.4133,0.5217,21,15,0,24.00,18.00,0.00,181,1,224,2,116,928000,1597,87870,0.1334,0,0,40595,5,12,1,2018-07-02
19682030,云南,6,213,214,10279,0,10279,0,0,0,0,2850443,262490,52047,23624,2354,474,7393,150,15757,311,0.3129,0.3254,0,0,0,0.00,0.00,0.00,884,19,2,0,2,16000,0,0,1.0000,0,0,1,1,0,0,2018-07-02
13409193,云南,6,395,395,2978167,0,77396,0,2900771,0,0,780628,62900,10896,18451,548,90,7975,27,10378,63,0.4322,0.3000,0,0,0,0.00,0.00,0.00,1148,18,167,0,159,1272000,9790,403559,0.0000,14,0,3600,0,0,0,2018-07-02
19170184,云南,6,256,256,264573,34,13604,34,250969,0,0,1158409,166025,46506,13315,1941,534,6545,260,6771,274,0.4916,0.4869,0,0,0,0.00,0.00,0.00,636,21,52,0,37,296000,2359,212285,0.0038,25,0,12000,0,0,0,2018-07-02
8227106,云南,6,495,495,2241,0,2241,0,0,0,0,4522436,194352,53168,37549,1640,419,14955,164,20516,247,0.3983,0.3990,0,0,0,0.00,0.00,0.00,4447,72,148,3,133,1064000,14284,2169736,0.0000,19,0,1080,0,0,0,2018-07-02
20995086,云南,3,35,35,36067,0,14003,0,22064,0,0,98787,78816,18663,1381,1198,209,501,70,801,134,0.3628,0.3431,11,10,3,20.00,18.00,4.50,102,24,65,14,50,400000,0,0,1.0000,2,0,1000,0,0,0,2018-07-02
10687057,云南,6,453,453,1089359,0,11444,0,1077915,0,0,2363038,250857,26838,22605,2201,259,6474,62,15649,190,0.2864,0.2460,0,0,0,0.00,0.00,0.00,1617,26,0,0,0,0,12662,1299574,0.0000,9,0,2,0,0,1,2018-07-02
7743241,云南,6,507,507,105095,0,25500,0,79595,0,0,1038481,188466,58632,8814,1786,579,2322,139,6302,425,0.2634,0.2465,9,0,0,18.00,0.00,0.00,718,25,40,0,26,208000,2665,347946,0.0000,13,0,4,0,344,0,2018-07-02
20022571,云南,6,176,176,218538,0,64900,0,153638,0,0,1340472,529653,70989,12158,4936,677,3211,172,8702,492,0.2641,0.2590,1,0,0,0.50,0.00,0.00,768,40,13,0,8,64000,0,0,1.0000,3,43,0,0,174,0,2018-07-02
19911847,云南,6,189,189,919180,0,5300,0,913880,0,0,829458,111264,5414,16544,2296,109,4609,31,5640,38,0.2786,0.4493,0,0,0,0.00,0.00,0.00,839,9,11,0,9,72000,0,0,1.0000,1,0,4000,0,0,0,2018-07-02
19185203,云南,6,255,255,2243,0,2243,0,0,0,0,1283998,119701,20391,12939,1631,294,5573,137,7209,157,0.4307,0.4660,32,1,0,64.00,2.00,0.00,947,18,534,26,343,2744000,469,57065,0.0000,4,0,5400,0,28,0,2018-07-02
8480123,云南,5,487,487,27989,42,27989,42,0,0,0,1364636,47845,8603,20305,293,53,8117,28,12032,25,0.3998,0.5283,14,5,1,10.00,2.50,0.50,1190,5,82,1,71,568000,18932,1080946,0.0050,1,0,2000,0,6,0,2018-07-02
20745549,云南,6,84,84,24000,0,24000,0,0,0,0,715408,302002,31367,6914,2927,311,1920,78,4852,226,0.2777,0.2566,0,0,0,0.00,0.00,0.00,600,21,0,0,0,0,0,0,1.0000,1,0,2,0,0,0,2018-07-02
11472597,云南,6,430,430,108145,12,2665,12,105480,0,0,826647,82368,11542,11275,1102,163,5484,83,5615,80,0.4864,0.5092,11,1,0,20.50,0.50,0.00,723,8,319,0,258,2064000,4539,334096,0.0009,2,0,2700,0,27,0,2018-07-02
13992171,云南,6,391,391,288627,52,6465,52,282162,0,1,1079387,149543,25570,8401,1398,253,2175,60,5581,182,0.2589,0.2479,0,0,0,0.00,0.00,0.00,501,26,0,0,0,0,3518,437510,0.0134,38,0,3575,0,0,0,2018-07-02
20439743,云南,6,127,127,7544,0,7544,0,0,0,1,1050291,289749,43452,10872,3375,505,2881,113,7770,387,0.2650,0.2260,0,0,0,0.00,0.00,0.00,423,14,17,0,17,136000,0,0,1.0000,5,0,2,0,0,0,2018-07-02
10676448,云南,6,453,453,55847,0,1229,0,54618,0,0,1607539,119907,35330,18821,1475,440,8825,211,10001,229,0.4689,0.4795,0,0,0,0.00,0.00,0.00,1872,48,168,0,149,1192000,9480,836452,0.0000,16,0,6690,0,0,0,2018-07-02
11833798,云南,6,419,419,2034451,0,91105,0,1943346,0,1,2132503,188804,38058,23133,2273,449,8496,160,10404,202,0.3673,0.4420,0,0,0,0.00,0.00,0.00,1634,38,3,0,3,24000,12522,1185922,0.0000,27,18000,0,0,0,0,2018-07-02
19884960,云南,6,192,192,17470,0,1610,0,15860,0,1,540752,98442,14931,6176,1261,177,2621,85,3385,91,0.4244,0.4830,0,0,0,0.00,0.00,0.00,677,20,146,0,138,1104000,0,0,1.0000,12,0,3000,0,0,0,2018-07-02
20710641,云南,3,89,89,0,35,0,35,0,0,0,170638,119889,37206,2372,1392,446,1041,194,1199,228,0.4389,0.4597,60,40,22,68.00,21.50,11.00,177,18,121,16,87,696000,15,1364,0.4667,2,0,4556,0,0,0,2018-07-02
20774193,云南,6,79,79,16285,27,16285,27,0,0,1,216952,112128,30037,3093,1613,401,953,121,1287,185,0.3081,0.3954,3,2,0,1.50,1.00,0.00,184,15,75,9,61,488000,147,12813,0.4354,10,0,2000,0,28,0,2018-07-02
6710145,云南,6,531,531,1197967,0,20000,0,1177967,0,1,1074521,188874,56968,6934,1215,377,2171,111,4434,251,0.3131,0.3066,0,0,0,0.00,0.00,0.00,1554,66,4,0,3,24000,134,4393,0.0000,258,1500,0,0,0,0,2018-07-02
20531176,云南,6,116,116,1501,0,1501,0,0,0,0,693308,105507,23066,8745,1956,309,3896,147,4747,156,0.4455,0.4851,0,0,0,0.00,0.00,0.00,640,23,291,13,262,2096000,0,0,1.0000,16,0,15840,0,0,0,2018-07-02
11106684,云南,6,441,441,28126,10,5633,10,22493,0,1,481945,89858,19573,6179,1083,191,2866,84,3275,102,0.4638,0.4516,0,0,0,0.00,0.00,0.00,488,21,149,26,116,928000,3585,265752,0.3250,52,0,300,0,0,0,2018-07-02
21071600,云南,5,18,18,2420,41,2420,41,0,0,0,46090,42985,16306,494,472,133,171,30,291,97,0.3462,0.2362,10,10,5,13.50,13.50,4.00,60,24,98,13,29,232000,20,1813,0.5000,3,0,1500,0,4,0,2018-07-02
20349267,云南,6,137,137,501,0,501,0,0,0,0,494959,85823,23976,4407,706,175,1224,82,2396,73,0.2777,0.5290,0,0,0,0.00,0.00,0.00,291,17,136,26,104,832000,0,0,1.0000,14,0,9687,0,0,0,2018-07-02
21049648,云南,3,22,22,395000,0,5000,0,390000,0,0,359390,347340,91011,3240,3128,730,989,222,2191,498,0.3052,0.3083,18,18,2,66.50,66.50,12.00,162,39,56,11,28,224000,0,0,1.0000,23,0,4,0,6,0,2018-07-02
17560777,云南,6,341,341,27714,1,0,1,27714,0,1,2035387,107080,47416,24655,1232,547,11479,252,12907,292,0.4656,0.4632,145,0,0,310.50,0.00,0.00,2868,62,478,1,385,3080000,12864,1050397,0.0001,173,0,4219,0,61,0,2018-07-02
5711888,云南,6,556,556,0,11,0,11,0,0,0,1247561,87300,19910,15222,1072,243,6864,118,8316,125,0.4509,0.4856,0,0,0,0.00,0.00,0.00,1622,22,472,11,358,2864000,10242,825512,0.0007,7,0,4837,0,0,0,2018-07-02
20999186,云南,6,34,34,33565,0,896,0,32669,0,1,124949,106154,13081,960,782,92,299,32,649,59,0.3115,0.3516,0,0,0,0.00,0.00,0.00,90,16,2,0,2,16000,0,0,1.0000,32,0,2000,0,0,0,2018-07-02
16674260,云南,5,366,367,158771,0,47437,0,111334,0,0,235992,12232,1959,6699,90,15,2824,8,3461,5,0.4216,0.6154,49,1,0,232.50,6.00,0.00,438,2,177,0,100,800000,5034,150074,0.0000,0,0,6600,1,18,0,2018-07-02
18575253,云南,6,291,295,953039,0,35790,0,917249,0,0,857274,204456,26001,8204,2239,358,2323,84,5038,235,0.2832,0.2633,0,0,0,0.00,0.00,0.00,394,4,313,0,120,960000,2093,185311,0.0000,0,0,2475,4,0,0,2018-07-02
8438107,云南,6,488,488,18686,39,18686,39,0,0,1,1702988,108354,17086,12926,952,164,4225,68,8399,94,0.3269,0.4198,0,0,0,0.00,0.00,0.00,1843,25,143,2,130,1040000,5826,760385,0.1933,45,0,300,0,0,0,2018-07-02
20933071,云南,1,49,49,72384,20,25074,20,47310,0,1,337221,251742,57494,2745,1939,331,1198,136,1400,190,0.4364,0.4172,53,50,13,264.50,258.50,52.00,473,80,334,50,121,968000,11,725,0.3636,50,11984,0,0,0,0,2018-07-02
18848240,云南,6,278,278,124903,0,37460,0,87443,0,0,1220139,95237,31169,13421,1069,359,6396,183,7027,176,0.4766,0.5097,0,0,0,0.00,0.00,0.00,1066,29,382,2,367,2936000,2454,228804,0.0000,32,15860,0,0,0,0,2018-07-02
11256103,云南,6,436,436,1648017,0,6891,0,1641126,0,0,793570,93909,29521,9228,1017,321,4099,136,4972,185,0.4442,0.4237,3,0,0,6.00,0.00,0.00,706,15,5,0,1,8000,3873,324067,0.0000,8,0,1080,0,421,0,2018-07-02
21024464,云南,6,28,28,7000,0,7000,0,0,0,0,220142,206146,60036,2187,2038,614,621,176,1515,420,0.2840,0.2953,0,0,0,0.00,0.00,0.00,113,24,4,1,0,0,0,0,1.0000,29,4,0,0,0,0,2018-07-02
20490983,云南,6,121,121,500,0,500,0,0,0,0,284857,113966,37993,1614,678,205,430,51,661,77,0.2664,0.3984,1,1,1,2.00,2.00,2.00,408,30,324,95,153,1224000,0,0,1.0000,25,0,0,0,4,0,2018-07-02
15497325,云南,5,380,382,1400,0,1400,0,0,0,0,440628,6944,773,10547,265,33,4285,11,5640,18,0.4063,0.3793,175,3,0,369.00,3.00,0.00,1030,4,826,4,608,4864000,5461,210819,0.0000,0,0,6000,2,9,0,2018-07-02
19091369,云南,6,260,260,2693,5,2693,5,0,0,1,620703,109859,24805,20973,1208,262,9958,109,10879,153,0.4748,0.4160,84,1,0,63.00,0.50,0.00,1348,28,944,21,764,6112000,4629,152598,0.0754,261,0,540,0,13,0,2018-07-02
4369174,云南,6,605,605,188856,0,188856,0,0,0,0,2651484,139328,10912,24495,1400,112,6506,30,17582,80,0.2656,0.2727,77,0,0,212.00,0.00,0.00,1314,10,276,0,171,1368000,10781,1218983,0.0018,1,0,1,0,228,0,2018-07-02
5500104,云南,6,562,562,90027,4,90027,4,0,0,0,2121592,154655,49595,20259,1487,485,5610,111,14205,357,0.2769,0.2372,10,0,0,66.00,0.00,0.00,1427,31,28,0,9,72000,7853,812805,0.0261,2,0,4,0,518,0,2018-07-02
20005409,云南,6,178,178,2800,20,2800,20,0,0,0,386154,88713,28700,3351,786,255,836,49,1840,139,0.2495,0.2606,0,0,0,0.00,0.00,0.00,550,30,157,21,117,936000,13,1249,0.3077,30,0,500,0,0,0,2018-07-02
18080602,云南,5,319,319,2305,8,2305,8,0,0,0,731018,56577,4962,11282,947,86,5064,37,5988,45,0.4489,0.4512,124,2,0,145.00,8.00,0.00,575,19,978,15,452,3616000,7808,499242,0.2086,1,0,12200,0,28,0,2018-07-02
20882244,云南,6,60,60,8000,46,8000,46,0,0,1,151787,89850,22767,3530,2009,554,743,123,2257,361,0.2105,0.2541,0,0,0,0.00,0.00,0.00,270,26,108,13,78,624000,127,9512,0.4646,26,0,4060,0,0,0,2018-07-02
18285841,云南,6,310,310,1672,249,1672,249,0,0,0,1244012,62336,9878,16299,762,118,7585,52,8623,66,0.4654,0.4407,0,0,0,0.00,0.00,0.00,1645,20,551,6,434,3472000,5773,428068,0.1994,9,0,7081,0,0,0,2018-07-02
20518321,云南,6,117,117,1749,50,1749,50,0,0,1,547635,92401,24990,7335,1140,301,2977,133,4330,164,0.4059,0.4478,22,1,0,15.50,0.50,0.00,466,26,272,32,169,1352000,0,0,1.0000,28,0,2700,0,16,0,2018-07-02
17463728,云南,3,344,344,10500,0,10500,0,0,0,1,1263511,132114,22194,20902,2009,329,9741,150,10534,176,0.4660,0.4601,111,15,3,111.00,12.00,3.00,891,23,937,5,379,3032000,15564,1105405,0.3601,121,0,500,0,1,0,2018-07-02
